data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-06-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,113,6,119,625,744,-31,1,2093,408,,,3245,76924,52646,dc-IT-0037
2020-06-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,24,28,-1,0,344,27,,,399,29956,29196,
2020-06-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,114,135,-9,0,926,97,,,1158,70892,68633,
2020-06-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,224,6,230,709,939,-41,4,3454,413,,,4806,203858,99580,
2020-06-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,383,54,437,2631,3068,-95,19,20617,4124,,,27809,329358,198884,
2020-06-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,40,2,42,224,266,-12,1,2673,335,,,3274,135431,80085,
2020-06-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,594,56,650,2244,2894,-89,10,4105,739,,,7738,257563,208081,
2020-06-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,191,7,198,413,611,-58,56,7641,1467,,,9719,107787,60117,
2020-06-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3085,167,3252,17609,20861,-135,50,52026,16131,,,89018,757446,447874,
2020-06-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,63,9,72,1255,1327,-11,0,4416,987,,,6730,103994,65848,
2020-06-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,2,4,131,135,-10,0,279,22,,,436,14819,14147,
2020-06-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,4,17,106,123,-4,1,2184,291,,,2598,67121,31254,
2020-06-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,3,17,276,293,-11,2,3677,462,,,4432,89235,48853,
2020-06-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,904,54,958,4104,5062,-99,21,21720,3876,,,30658,321476,209006,
2020-06-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,140,11,151,1004,1155,-22,4,2837,506,,,4498,119650,80390,
